Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-05-24 23:00:00,Sweden,Sweden,SE,0.63,15.04,99.96,70.51,entsoe.eu,false,
2023-05-25 00:00:00,Sweden,Sweden,SE,0.67,15.01,99.95,69.73,entsoe.eu,false,
2023-05-25 01:00:00,Sweden,Sweden,SE,0.66,14.97,99.95,69.28,entsoe.eu,false,
2023-05-25 02:00:00,Sweden,Sweden,SE,0.75,15.49,99.93,69.85,entsoe.eu,false,
2023-05-25 03:00:00,Sweden,Sweden,SE,0.86,16.06,99.92,70.57,entsoe.eu,false,
2023-05-25 04:00:00,Sweden,Sweden,SE,0.94,17.14,99.91,71.87,entsoe.eu,false,
2023-05-25 05:00:00,Sweden,Sweden,SE,1.7,19.34,99.83,71.71,entsoe.eu,false,
2023-05-25 06:00:00,Sweden,Sweden,SE,2.6,21.76,99.72,72.82,entsoe.eu,false,
2023-05-25 07:00:00,Sweden,Sweden,SE,1.15,20.55,99.92,73.69,entsoe.eu,false,
2023-05-25 08:00:00,Sweden,Sweden,SE,1.61,22.34,99.84,75.12,entsoe.eu,false,
2023-05-25 09:00:00,Sweden,Sweden,SE,1.77,22.67,99.82,76.01,entsoe.eu,false,
2023-05-25 10:00:00,Sweden,Sweden,SE,1.72,22.78,99.82,76.05,entsoe.eu,false,
2023-05-25 11:00:00,Sweden,Sweden,SE,1.89,22.5,99.8,75.53,entsoe.eu,false,
2023-05-25 12:00:00,Sweden,Sweden,SE,2.43,22.58,99.68,75.03,entsoe.eu,false,
2023-05-25 13:00:00,Sweden,Sweden,SE,1.96,21.68,99.77,74.78,entsoe.eu,false,
2023-05-25 14:00:00,Sweden,Sweden,SE,1.62,20.45,99.82,74.08,entsoe.eu,false,
2023-05-25 15:00:00,Sweden,Sweden,SE,1.13,18.86,99.9,72.62,entsoe.eu,false,
2023-05-25 16:00:00,Sweden,Sweden,SE,0.8,17.12,99.95,71.73,entsoe.eu,false,
2023-05-25 17:00:00,Sweden,Sweden,SE,1.0,16.76,99.9,71.26,entsoe.eu,false,
2023-05-25 18:00:00,Sweden,Sweden,SE,1.28,16.94,99.84,71.18,entsoe.eu,false,
2023-05-25 19:00:00,Sweden,Sweden,SE,0.93,15.8,99.9,70.71,entsoe.eu,false,
2023-05-25 20:00:00,Sweden,Sweden,SE,1.09,16.07,99.87,70.12,entsoe.eu,false,
2023-05-25 21:00:00,Sweden,Sweden,SE,1.29,16.52,99.82,69.28,entsoe.eu,false,
2023-05-25 22:00:00,Sweden,Sweden,SE,1.88,17.05,99.68,68.0,entsoe.eu,false,
2023-05-25 23:00:00,Sweden,Sweden,SE,1.55,16.57,99.76,68.87,entsoe.eu,false,
2023-05-26 00:00:00,Sweden,Sweden,SE,0.98,15.4,99.87,70.54,entsoe.eu,false,
2023-05-26 01:00:00,Sweden,Sweden,SE,1.06,15.8,99.86,71.2,entsoe.eu,false,
2023-05-26 02:00:00,Sweden,Sweden,SE,0.62,15.2,99.96,72.66,entsoe.eu,false,
2023-05-26 03:00:00,Sweden,Sweden,SE,0.68,15.44,99.95,72.41,entsoe.eu,false,
2023-05-26 04:00:00,Sweden,Sweden,SE,0.66,15.98,99.96,75.08,entsoe.eu,false,
2023-05-26 05:00:00,Sweden,Sweden,SE,0.82,17.53,99.95,74.76,entsoe.eu,false,
2023-05-26 06:00:00,Sweden,Sweden,SE,1.35,18.61,99.87,74.98,entsoe.eu,false,
2023-05-26 07:00:00,Sweden,Sweden,SE,0.9,18.92,99.95,75.29,entsoe.eu,false,
2023-05-26 08:00:00,Sweden,Sweden,SE,1.25,20.19,99.89,75.14,entsoe.eu,false,
2023-05-26 09:00:00,Sweden,Sweden,SE,1.87,21.43,99.77,75.59,entsoe.eu,false,
2023-05-26 10:00:00,Sweden,Sweden,SE,2.08,21.4,99.73,75.94,entsoe.eu,false,
2023-05-26 11:00:00,Sweden,Sweden,SE,2.93,23.32,99.57,74.41,entsoe.eu,false,
2023-05-26 12:00:00,Sweden,Sweden,SE,3.31,23.73,99.5,74.31,entsoe.eu,false,
2023-05-26 13:00:00,Sweden,Sweden,SE,3.22,23.0,99.51,74.1,entsoe.eu,false,
2023-05-26 14:00:00,Sweden,Sweden,SE,3.01,21.71,99.54,73.86,entsoe.eu,false,
2023-05-26 15:00:00,Sweden,Sweden,SE,1.56,18.85,99.81,74.06,entsoe.eu,false,
2023-05-26 16:00:00,Sweden,Sweden,SE,1.07,17.73,99.9,72.88,entsoe.eu,false,
2023-05-26 17:00:00,Sweden,Sweden,SE,1.03,16.84,99.89,72.43,entsoe.eu,false,
2023-05-26 18:00:00,Sweden,Sweden,SE,1.0,16.17,99.89,72.11,entsoe.eu,false,
2023-05-26 19:00:00,Sweden,Sweden,SE,1.0,15.92,99.88,72.09,entsoe.eu,false,
2023-05-26 20:00:00,Sweden,Sweden,SE,1.01,15.96,99.89,71.31,entsoe.eu,false,
2023-05-26 21:00:00,Sweden,Sweden,SE,1.81,17.2,99.72,69.67,entsoe.eu,false,
2023-05-26 22:00:00,Sweden,Sweden,SE,2.18,18.22,99.64,72.43,entsoe.eu,false,
2023-05-26 23:00:00,Sweden,Sweden,SE,2.35,18.67,99.62,72.01,entsoe.eu,false,
2023-05-27 00:00:00,Sweden,Sweden,SE,2.38,18.87,99.61,71.88,entsoe.eu,false,
2023-05-27 01:00:00,Sweden,Sweden,SE,4.0,21.12,99.31,71.31,entsoe.eu,false,
2023-05-27 02:00:00,Sweden,Sweden,SE,3.52,20.45,99.42,72.97,entsoe.eu,false,
2023-05-27 03:00:00,Sweden,Sweden,SE,2.13,18.64,99.72,75.0,entsoe.eu,false,
2023-05-27 04:00:00,Sweden,Sweden,SE,0.86,17.23,99.95,75.12,entsoe.eu,false,
2023-05-27 05:00:00,Sweden,Sweden,SE,1.0,18.71,99.93,75.15,entsoe.eu,false,
2023-05-27 06:00:00,Sweden,Sweden,SE,1.33,20.23,99.88,75.25,entsoe.eu,false,
2023-05-27 07:00:00,Sweden,Sweden,SE,1.78,21.88,99.81,76.41,entsoe.eu,false,
2023-05-27 08:00:00,Sweden,Sweden,SE,3.86,25.63,99.53,77.24,entsoe.eu,false,
2023-05-27 09:00:00,Sweden,Sweden,SE,7.01,32.13,99.06,73.94,entsoe.eu,false,
2023-05-27 10:00:00,Sweden,Sweden,SE,10.01,37.02,98.65,71.89,entsoe.eu,false,
2023-05-27 11:00:00,Sweden,Sweden,SE,24.78,53.34,97.21,71.95,entsoe.eu,false,
2023-05-27 12:00:00,Sweden,Sweden,SE,10.97,37.48,98.52,73.5,entsoe.eu,false,
2023-05-27 13:00:00,Sweden,Sweden,SE,5.64,29.32,99.12,75.28,entsoe.eu,false,
2023-05-27 14:00:00,Sweden,Sweden,SE,3.11,24.7,99.58,78.87,entsoe.eu,false,
2023-05-27 15:00:00,Sweden,Sweden,SE,1.21,19.61,99.88,80.23,entsoe.eu,false,
2023-05-27 16:00:00,Sweden,Sweden,SE,0.86,18.34,99.95,81.32,entsoe.eu,false,
2023-05-27 17:00:00,Sweden,Sweden,SE,0.82,17.76,99.95,81.09,entsoe.eu,false,
2023-05-27 18:00:00,Sweden,Sweden,SE,0.98,17.8,99.91,80.69,entsoe.eu,false,
2023-05-27 19:00:00,Sweden,Sweden,SE,0.84,17.2,99.93,81.84,entsoe.eu,false,
2023-05-27 20:00:00,Sweden,Sweden,SE,1.1,17.51,99.87,81.0,entsoe.eu,false,
2023-05-27 21:00:00,Sweden,Sweden,SE,2.13,18.76,99.65,78.11,entsoe.eu,false,
2023-05-27 22:00:00,Sweden,Sweden,SE,2.27,18.6,99.61,77.47,entsoe.eu,false,
2023-05-27 23:00:00,Sweden,Sweden,SE,2.42,18.97,99.58,77.06,entsoe.eu,false,
2023-05-28 00:00:00,Sweden,Sweden,SE,2.58,19.24,99.55,75.88,entsoe.eu,false,
2023-05-28 01:00:00,Sweden,Sweden,SE,2.82,19.67,99.5,74.84,entsoe.eu,false,
2023-05-28 02:00:00,Sweden,Sweden,SE,2.92,19.92,99.48,74.5,entsoe.eu,false,
2023-05-28 03:00:00,Sweden,Sweden,SE,2.79,19.8,99.51,74.85,entsoe.eu,false,
2023-05-28 04:00:00,Sweden,Sweden,SE,2.99,19.57,99.45,74.32,entsoe.eu,false,
2023-05-28 05:00:00,Sweden,Sweden,SE,3.12,20.72,99.43,74.21,entsoe.eu,false,
2023-05-28 06:00:00,Sweden,Sweden,SE,2.81,21.15,99.52,74.86,entsoe.eu,false,
2023-05-28 07:00:00,Sweden,Sweden,SE,4.98,26.16,99.17,75.41,entsoe.eu,false,
2023-05-28 08:00:00,Sweden,Sweden,SE,5.21,28.07,99.21,74.79,entsoe.eu,false,
2023-05-28 09:00:00,Sweden,Sweden,SE,19.93,46.8,97.7,75.64,entsoe.eu,false,
2023-05-28 10:00:00,Sweden,Sweden,SE,24.73,52.18,97.15,76.24,entsoe.eu,false,
2023-05-28 11:00:00,Sweden,Sweden,SE,20.88,47.81,97.49,77.28,entsoe.eu,false,
2023-05-28 12:00:00,Sweden,Sweden,SE,22.65,49.44,97.32,77.14,entsoe.eu,false,
2023-05-28 13:00:00,Sweden,Sweden,SE,12.21,36.68,98.38,78.51,entsoe.eu,false,
2023-05-28 14:00:00,Sweden,Sweden,SE,16.41,39.99,98.04,78.57,entsoe.eu,false,
2023-05-28 15:00:00,Sweden,Sweden,SE,4.97,24.27,99.44,80.12,entsoe.eu,false,
2023-05-28 16:00:00,Sweden,Sweden,SE,1.35,17.82,99.88,80.27,entsoe.eu,false,
2023-05-28 17:00:00,Sweden,Sweden,SE,0.98,17.03,99.89,79.84,entsoe.eu,false,
2023-05-28 18:00:00,Sweden,Sweden,SE,1.13,17.16,99.86,80.17,entsoe.eu,false,
2023-05-28 19:00:00,Sweden,Sweden,SE,1.21,17.5,99.85,79.97,entsoe.eu,false,
2023-05-28 20:00:00,Sweden,Sweden,SE,1.3,17.92,99.84,79.9,entsoe.eu,false,
2023-05-28 21:00:00,Sweden,Sweden,SE,1.81,18.51,99.73,78.89,entsoe.eu,false,
2023-05-28 22:00:00,Sweden,Sweden,SE,2.15,18.64,99.66,77.23,entsoe.eu,false,
2023-05-28 23:00:00,Sweden,Sweden,SE,2.44,18.84,99.61,76.54,entsoe.eu,false,
2023-05-29 00:00:00,Sweden,Sweden,SE,2.68,19.19,99.56,75.81,entsoe.eu,false,
2023-05-29 01:00:00,Sweden,Sweden,SE,2.65,19.13,99.57,75.5,entsoe.eu,false,
2023-05-29 02:00:00,Sweden,Sweden,SE,2.45,18.81,99.61,75.48,entsoe.eu,false,
2023-05-29 03:00:00,Sweden,Sweden,SE,1.4,17.48,99.81,78.21,entsoe.eu,false,
2023-05-29 04:00:00,Sweden,Sweden,SE,1.4,18.44,99.82,79.36,entsoe.eu,false,
2023-05-29 05:00:00,Sweden,Sweden,SE,1.52,19.6,99.81,78.37,entsoe.eu,false,
2023-05-29 06:00:00,Sweden,Sweden,SE,2.82,22.97,99.61,77.25,entsoe.eu,false,
2023-05-29 07:00:00,Sweden,Sweden,SE,11.82,36.37,98.45,75.88,entsoe.eu,false,
2023-05-29 08:00:00,Sweden,Sweden,SE,12.72,38.11,98.31,76.8,entsoe.eu,false,
2023-05-29 09:00:00,Sweden,Sweden,SE,12.89,39.27,98.29,76.72,entsoe.eu,false,
2023-05-29 10:00:00,Sweden,Sweden,SE,12.19,38.53,98.35,76.11,entsoe.eu,false,
2023-05-29 11:00:00,Sweden,Sweden,SE,11.98,38.13,98.38,76.14,entsoe.eu,false,
2023-05-29 12:00:00,Sweden,Sweden,SE,12.87,38.92,98.23,75.86,entsoe.eu,false,
2023-05-29 13:00:00,Sweden,Sweden,SE,13.01,38.41,98.21,75.97,entsoe.eu,false,
2023-05-29 14:00:00,Sweden,Sweden,SE,11.46,34.92,98.41,76.6,entsoe.eu,false,
2023-05-29 15:00:00,Sweden,Sweden,SE,8.96,30.07,98.79,77.45,entsoe.eu,false,
2023-05-29 16:00:00,Sweden,Sweden,SE,2.32,19.69,99.69,79.66,entsoe.eu,false,
2023-05-29 17:00:00,Sweden,Sweden,SE,1.13,17.49,99.88,79.95,entsoe.eu,false,
2023-05-29 18:00:00,Sweden,Sweden,SE,1.56,18.32,99.81,79.89,entsoe.eu,false,
2023-05-29 19:00:00,Sweden,Sweden,SE,1.1,16.9,99.88,79.4,entsoe.eu,false,
2023-05-29 20:00:00,Sweden,Sweden,SE,1.37,17.2,99.83,79.69,entsoe.eu,false,
2023-05-29 21:00:00,Sweden,Sweden,SE,1.03,16.32,99.89,78.97,entsoe.eu,false,
2023-05-29 22:00:00,Sweden,Sweden,SE,1.06,16.62,99.88,79.51,entsoe.eu,false,
2023-05-29 23:00:00,Sweden,Sweden,SE,1.02,16.24,99.89,79.53,entsoe.eu,false,
2023-05-30 00:00:00,Sweden,Sweden,SE,1.05,16.35,99.88,79.05,entsoe.eu,false,
2023-05-30 01:00:00,Sweden,Sweden,SE,1.06,16.26,99.88,77.92,entsoe.eu,false,
2023-05-30 02:00:00,Sweden,Sweden,SE,1.1,16.57,99.88,77.73,entsoe.eu,false,
2023-05-30 03:00:00,Sweden,Sweden,SE,1.05,16.95,99.89,78.36,entsoe.eu,false,
2023-05-30 04:00:00,Sweden,Sweden,SE,0.89,18.2,99.92,80.42,entsoe.eu,false,
2023-05-30 05:00:00,Sweden,Sweden,SE,1.05,19.51,99.91,79.73,entsoe.eu,false,
2023-05-30 06:00:00,Sweden,Sweden,SE,1.22,20.61,99.9,77.27,entsoe.eu,false,
2023-05-30 07:00:00,Sweden,Sweden,SE,1.55,21.93,99.83,78.02,entsoe.eu,false,
2023-05-30 08:00:00,Sweden,Sweden,SE,1.25,21.83,99.9,78.45,entsoe.eu,false,
2023-05-30 09:00:00,Sweden,Sweden,SE,1.37,21.95,99.86,77.79,entsoe.eu,false,
2023-05-30 10:00:00,Sweden,Sweden,SE,1.48,21.85,99.86,77.51,entsoe.eu,false,
2023-05-30 11:00:00,Sweden,Sweden,SE,1.72,21.94,99.81,77.14,entsoe.eu,false,
2023-05-30 12:00:00,Sweden,Sweden,SE,1.61,21.28,99.82,77.56,entsoe.eu,false,
2023-05-30 13:00:00,Sweden,Sweden,SE,1.6,20.91,99.81,77.24,entsoe.eu,false,
2023-05-30 14:00:00,Sweden,Sweden,SE,1.53,19.92,99.82,77.46,entsoe.eu,false,
2023-05-30 15:00:00,Sweden,Sweden,SE,1.48,18.97,99.81,77.5,entsoe.eu,false,
2023-05-30 16:00:00,Sweden,Sweden,SE,1.44,18.22,99.82,76.43,entsoe.eu,false,
2023-05-30 17:00:00,Sweden,Sweden,SE,1.35,17.41,99.83,76.69,entsoe.eu,false,
2023-05-30 18:00:00,Sweden,Sweden,SE,1.3,16.5,99.83,76.22,entsoe.eu,false,
2023-05-30 19:00:00,Sweden,Sweden,SE,1.26,15.97,99.83,76.01,entsoe.eu,false,
2023-05-30 20:00:00,Sweden,Sweden,SE,1.48,16.05,99.78,75.93,entsoe.eu,false,
2023-05-30 21:00:00,Sweden,Sweden,SE,1.22,15.81,99.83,76.84,entsoe.eu,false,
2023-05-30 22:00:00,Sweden,Sweden,SE,1.25,16.87,99.84,77.24,entsoe.eu,false,
2023-05-30 23:00:00,Sweden,Sweden,SE,1.11,16.47,99.86,77.73,entsoe.eu,false,
2023-05-31 00:00:00,Sweden,Sweden,SE,1.3,16.65,99.82,78.1,entsoe.eu,false,
2023-05-31 01:00:00,Sweden,Sweden,SE,1.35,17.34,99.82,78.69,entsoe.eu,false,
2023-05-31 02:00:00,Sweden,Sweden,SE,1.06,17.16,99.88,79.14,entsoe.eu,false,
2023-05-31 03:00:00,Sweden,Sweden,SE,0.85,17.59,99.93,80.55,entsoe.eu,false,
2023-05-31 04:00:00,Sweden,Sweden,SE,1.05,18.23,99.89,81.07,entsoe.eu,false,
2023-05-31 05:00:00,Sweden,Sweden,SE,1.16,19.63,99.89,81.99,entsoe.eu,false,
2023-05-31 06:00:00,Sweden,Sweden,SE,1.32,20.2,99.86,81.79,entsoe.eu,false,
2023-05-31 07:00:00,Sweden,Sweden,SE,1.71,21.26,99.78,81.43,entsoe.eu,false,
2023-05-31 08:00:00,Sweden,Sweden,SE,1.85,22.15,99.76,81.09,entsoe.eu,false,
2023-05-31 09:00:00,Sweden,Sweden,SE,2.81,24.57,99.61,81.09,entsoe.eu,false,
2023-05-31 10:00:00,Sweden,Sweden,SE,2.61,24.05,99.66,81.59,entsoe.eu,false,
2023-05-31 11:00:00,Sweden,Sweden,SE,3.36,25.44,99.57,81.92,entsoe.eu,false,
2023-05-31 12:00:00,Sweden,Sweden,SE,5.31,27.74,99.28,81.81,entsoe.eu,false,
2023-05-31 13:00:00,Sweden,Sweden,SE,4.23,26.24,99.42,81.87,entsoe.eu,false,
2023-05-31 14:00:00,Sweden,Sweden,SE,2.27,22.64,99.71,81.97,entsoe.eu,false,
2023-05-31 15:00:00,Sweden,Sweden,SE,1.47,20.46,99.84,81.72,entsoe.eu,false,
2023-05-31 16:00:00,Sweden,Sweden,SE,1.08,18.66,99.89,81.22,entsoe.eu,false,
2023-05-31 17:00:00,Sweden,Sweden,SE,1.0,17.86,99.9,80.67,entsoe.eu,false,
2023-05-31 18:00:00,Sweden,Sweden,SE,1.22,17.94,99.85,80.42,entsoe.eu,false,
2023-05-31 19:00:00,Sweden,Sweden,SE,1.25,17.94,99.85,79.73,entsoe.eu,false,
2023-05-31 20:00:00,Sweden,Sweden,SE,1.67,18.38,99.77,79.04,entsoe.eu,false,
2023-05-31 21:00:00,Sweden,Sweden,SE,1.72,17.88,99.75,78.73,entsoe.eu,false,
2023-05-31 22:00:00,Sweden,Sweden,SE,1.87,17.86,99.7,78.13,entsoe.eu,false,
2023-05-31 23:00:00,Sweden,Sweden,SE,2.06,18.2,99.66,78.09,entsoe.eu,false,
2023-06-01 00:00:00,Sweden,Sweden,SE,1.98,18.08,99.68,78.19,entsoe.eu,false,
2023-06-01 01:00:00,Sweden,Sweden,SE,1.91,18.28,99.7,78.09,entsoe.eu,false,
2023-06-01 02:00:00,Sweden,Sweden,SE,1.41,17.67,99.81,79.1,entsoe.eu,false,
2023-06-01 03:00:00,Sweden,Sweden,SE,0.74,16.8,99.94,79.92,entsoe.eu,false,
2023-06-01 04:00:00,Sweden,Sweden,SE,1.02,17.84,99.9,79.87,entsoe.eu,false,
2023-06-01 05:00:00,Sweden,Sweden,SE,1.05,18.44,99.9,80.52,entsoe.eu,false,
2023-06-01 06:00:00,Sweden,Sweden,SE,1.09,19.04,99.9,80.15,entsoe.eu,false,
2023-06-01 07:00:00,Sweden,Sweden,SE,1.15,19.91,99.9,79.99,entsoe.eu,false,
2023-06-01 08:00:00,Sweden,Sweden,SE,1.13,20.61,99.91,79.94,entsoe.eu,false,
2023-06-01 09:00:00,Sweden,Sweden,SE,1.23,21.32,99.9,79.65,entsoe.eu,false,
2023-06-01 10:00:00,Sweden,Sweden,SE,1.75,22.09,99.81,80.2,entsoe.eu,false,
2023-06-01 11:00:00,Sweden,Sweden,SE,2.06,22.91,99.77,80.8,entsoe.eu,false,
2023-06-01 12:00:00,Sweden,Sweden,SE,1.87,22.54,99.8,80.47,entsoe.eu,false,
2023-06-01 13:00:00,Sweden,Sweden,SE,1.61,21.43,99.84,80.31,entsoe.eu,false,
2023-06-01 14:00:00,Sweden,Sweden,SE,1.02,19.61,99.93,79.54,entsoe.eu,false,
2023-06-01 15:00:00,Sweden,Sweden,SE,1.08,18.84,99.9,78.83,entsoe.eu,false,
2023-06-01 16:00:00,Sweden,Sweden,SE,1.04,18.16,99.91,78.55,entsoe.eu,false,
2023-06-01 17:00:00,Sweden,Sweden,SE,0.99,17.76,99.91,78.1,entsoe.eu,false,
2023-06-01 18:00:00,Sweden,Sweden,SE,0.93,17.13,99.92,78.2,entsoe.eu,false,
2023-06-01 19:00:00,Sweden,Sweden,SE,0.87,16.8,99.93,77.47,entsoe.eu,false,
2023-06-01 20:00:00,Sweden,Sweden,SE,1.01,16.99,99.9,76.82,entsoe.eu,false,
2023-06-01 21:00:00,Sweden,Sweden,SE,0.76,15.69,99.93,77.32,entsoe.eu,false,
2023-06-01 22:00:00,Sweden,Sweden,SE,1.01,16.07,99.88,74.98,entsoe.eu,false,
2023-06-01 23:00:00,Sweden,Sweden,SE,1.18,16.43,99.85,74.06,entsoe.eu,false,
2023-06-02 00:00:00,Sweden,Sweden,SE,1.23,16.41,99.84,74.16,entsoe.eu,false,
2023-06-02 01:00:00,Sweden,Sweden,SE,1.22,16.57,99.84,74.07,entsoe.eu,false,
2023-06-02 02:00:00,Sweden,Sweden,SE,1.17,16.61,99.86,74.18,entsoe.eu,false,
2023-06-02 03:00:00,Sweden,Sweden,SE,1.09,16.64,99.88,74.51,entsoe.eu,false,
2023-06-02 04:00:00,Sweden,Sweden,SE,0.94,17.06,99.91,76.18,entsoe.eu,false,
2023-06-02 05:00:00,Sweden,Sweden,SE,1.38,18.31,99.85,77.28,entsoe.eu,false,
2023-06-02 06:00:00,Sweden,Sweden,SE,1.28,18.9,99.86,76.97,entsoe.eu,false,
2023-06-02 07:00:00,Sweden,Sweden,SE,1.39,20.38,99.86,76.8,entsoe.eu,false,
2023-06-02 08:00:00,Sweden,Sweden,SE,1.42,20.71,99.85,77.69,entsoe.eu,false,
2023-06-02 09:00:00,Sweden,Sweden,SE,1.44,21.03,99.85,78.02,entsoe.eu,false,
2023-06-02 10:00:00,Sweden,Sweden,SE,1.32,20.76,99.87,78.77,entsoe.eu,false,
2023-06-02 11:00:00,Sweden,Sweden,SE,1.29,20.7,99.87,78.7,entsoe.eu,false,
2023-06-02 12:00:00,Sweden,Sweden,SE,1.22,20.6,99.89,78.26,entsoe.eu,false,
2023-06-02 13:00:00,Sweden,Sweden,SE,1.19,20.05,99.89,77.58,entsoe.eu,false,
2023-06-02 14:00:00,Sweden,Sweden,SE,1.16,19.81,99.9,77.76,entsoe.eu,false,
2023-06-02 15:00:00,Sweden,Sweden,SE,1.41,19.27,99.83,77.15,entsoe.eu,false,
2023-06-02 16:00:00,Sweden,Sweden,SE,1.21,18.16,99.86,76.72,entsoe.eu,false,
2023-06-02 17:00:00,Sweden,Sweden,SE,0.91,17.13,99.91,76.63,entsoe.eu,false,
2023-06-02 18:00:00,Sweden,Sweden,SE,0.91,16.82,99.91,76.46,entsoe.eu,false,
2023-06-02 19:00:00,Sweden,Sweden,SE,0.83,16.24,99.92,75.79,entsoe.eu,false,
2023-06-02 20:00:00,Sweden,Sweden,SE,0.8,15.98,99.93,76.06,entsoe.eu,false,
2023-06-02 21:00:00,Sweden,Sweden,SE,0.73,15.37,99.93,76.11,entsoe.eu,false,
2023-06-02 22:00:00,Sweden,Sweden,SE,0.71,15.23,99.92,75.61,entsoe.eu,false,
2023-06-02 23:00:00,Sweden,Sweden,SE,0.75,15.48,99.92,75.24,entsoe.eu,false,
2023-06-03 00:00:00,Sweden,Sweden,SE,0.76,15.66,99.92,75.6,entsoe.eu,false,
2023-06-03 01:00:00,Sweden,Sweden,SE,0.76,15.65,99.92,75.38,entsoe.eu,false,
2023-06-03 02:00:00,Sweden,Sweden,SE,0.72,15.54,99.93,74.89,entsoe.eu,false,
2023-06-03 03:00:00,Sweden,Sweden,SE,0.82,15.99,99.91,75.08,entsoe.eu,false,
2023-06-03 04:00:00,Sweden,Sweden,SE,0.88,16.78,99.92,74.58,entsoe.eu,false,
2023-06-03 05:00:00,Sweden,Sweden,SE,0.94,17.64,99.92,75.43,entsoe.eu,false,
2023-06-03 06:00:00,Sweden,Sweden,SE,0.98,18.44,99.92,75.55,entsoe.eu,false,
2023-06-03 07:00:00,Sweden,Sweden,SE,1.06,19.42,99.92,75.82,entsoe.eu,false,
2023-06-03 08:00:00,Sweden,Sweden,SE,2.66,22.24,99.65,76.36,entsoe.eu,false,
2023-06-03 09:00:00,Sweden,Sweden,SE,7.16,29.55,99.05,74.63,entsoe.eu,false,
2023-06-03 10:00:00,Sweden,Sweden,SE,20.7,45.51,97.68,73.29,entsoe.eu,false,
2023-06-03 11:00:00,Sweden,Sweden,SE,23.94,49.47,97.31,73.75,entsoe.eu,false,
2023-06-03 12:00:00,Sweden,Sweden,SE,20.94,45.29,97.62,73.73,entsoe.eu,false,
2023-06-03 13:00:00,Sweden,Sweden,SE,15.4,38.18,98.25,74.09,entsoe.eu,false,
2023-06-03 14:00:00,Sweden,Sweden,SE,4.36,23.93,99.38,75.66,entsoe.eu,false,
2023-06-03 15:00:00,Sweden,Sweden,SE,1.13,18.01,99.89,77.12,entsoe.eu,false,
2023-06-03 16:00:00,Sweden,Sweden,SE,0.69,16.37,99.95,76.84,entsoe.eu,false,
2023-06-03 17:00:00,Sweden,Sweden,SE,0.63,15.67,99.96,76.0,entsoe.eu,false,
2023-06-03 18:00:00,Sweden,Sweden,SE,0.58,15.35,99.96,76.29,entsoe.eu,false,
2023-06-03 19:00:00,Sweden,Sweden,SE,0.58,15.08,99.96,75.26,entsoe.eu,false,
2023-06-03 20:00:00,Sweden,Sweden,SE,0.54,14.72,99.97,75.1,entsoe.eu,false,
2023-06-03 21:00:00,Sweden,Sweden,SE,0.55,14.92,99.97,75.56,entsoe.eu,false,
2023-06-03 22:00:00,Sweden,Sweden,SE,0.55,14.88,99.97,74.37,entsoe.eu,false,
2023-06-03 23:00:00,Sweden,Sweden,SE,0.55,14.81,99.97,74.13,entsoe.eu,false,
2023-06-04 00:00:00,Sweden,Sweden,SE,0.54,14.74,99.97,73.43,entsoe.eu,false,
2023-06-04 01:00:00,Sweden,Sweden,SE,0.55,14.78,99.97,73.09,entsoe.eu,false,
2023-06-04 02:00:00,Sweden,Sweden,SE,0.55,14.76,99.97,73.25,entsoe.eu,false,
2023-06-04 03:00:00,Sweden,Sweden,SE,0.6,15.1,99.96,72.81,entsoe.eu,false,
2023-06-04 04:00:00,Sweden,Sweden,SE,0.65,15.63,99.96,72.24,entsoe.eu,false,
2023-06-04 05:00:00,Sweden,Sweden,SE,0.73,16.58,99.96,72.91,entsoe.eu,false,
2023-06-04 06:00:00,Sweden,Sweden,SE,0.84,17.83,99.95,73.19,entsoe.eu,false,
2023-06-04 07:00:00,Sweden,Sweden,SE,1.49,19.93,99.87,72.61,entsoe.eu,false,
2023-06-04 08:00:00,Sweden,Sweden,SE,13.77,37.11,98.52,70.43,entsoe.eu,false,
2023-06-04 09:00:00,Sweden,Sweden,SE,22.55,48.41,97.5,67.8,entsoe.eu,false,
2023-06-04 10:00:00,Sweden,Sweden,SE,26.85,54.51,96.92,66.5,entsoe.eu,false,
2023-06-04 11:00:00,Sweden,Sweden,SE,25.97,53.24,96.98,66.91,entsoe.eu,false,
2023-06-04 12:00:00,Sweden,Sweden,SE,27.93,55.51,96.76,66.68,entsoe.eu,false,
2023-06-04 13:00:00,Sweden,Sweden,SE,21.3,47.36,97.46,67.2,entsoe.eu,false,
2023-06-04 14:00:00,Sweden,Sweden,SE,8.95,31.21,98.85,70.0,entsoe.eu,false,
2023-06-04 15:00:00,Sweden,Sweden,SE,1.48,18.91,99.87,73.54,entsoe.eu,false,
2023-06-04 16:00:00,Sweden,Sweden,SE,1.05,17.5,99.9,72.65,entsoe.eu,false,
2023-06-04 17:00:00,Sweden,Sweden,SE,0.98,16.79,99.9,72.31,entsoe.eu,false,
2023-06-04 18:00:00,Sweden,Sweden,SE,0.99,16.33,99.89,73.08,entsoe.eu,false,
2023-06-04 19:00:00,Sweden,Sweden,SE,0.98,15.84,99.89,72.87,entsoe.eu,false,
2023-06-04 20:00:00,Sweden,Sweden,SE,1.27,16.16,99.83,71.02,entsoe.eu,false,
